Dep髎ito;Partida;Secuencia;Desde;Lote;Vencimiento;Producto;Medida;Secuencia modif;Partida completa;Linea;Categoria
MATERIAL VENCIDO FEMANI;79275;1;28/10/2025;B461061;11/10/2025;STENT VENOSO ABRE;16 X 80 MM 90 CM;0001;792750001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;55903;1;01/08/2023;B042514;18/06/2023;STENT VENOSO ABRE;18 X 100 MM 90 CM;0001;559030001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;40338;1;16/08/2022;A875638;01/08/2022;STENT VENOSO ABRE;20 X 120 MM 90 CM;0001;403380001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;71077;1;08/11/2024;B295276;08/11/2024;STENT VENOSO ABRE;20 X 120 MM 90 CM;0001;710770001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;64148;1;20/11/2024;B286950;24/10/2024;STENT VENOSO ABRE;20 X 120 MM 90 CM;0001;641480001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;44226;1;19/10/2022;A916231;16/10/2022;STENT VENOSO ABRE;20 X 120 MM 90 CM;0001;442260001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;60944;1;25/10/2024;B286950;24/10/2024;STENT VENOSO ABRE;20 X 120 MM 90 CM;0001;609440001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;73204;1;08/11/2024;B295276;08/11/2024;STENT VENOSO ABRE;20 X 120 MM 90 CM;0001;732040001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;45278;1;16/08/2022;A880820;11/08/2022;STENT VENOSO ABRE;20 X 150 MM 90 CM;0001;452780001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;55845;1;05/04/2023;B002190;01/04/2023;STENT VENOSO ABRE;20 X 80 MM 90 CM;0001;558450001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;44857;1;08/07/2022;A826966;06/05/2022;STENT VENOSO ABRE;20 X 80 MM 90 CM;0001;448570001;PERIFERICO;ABRE
MATERIAL VENCIDO FEMANI;96473;1;06/11/2025;V31285947;06/11/2025;TUBO ABDOMINAL ENDURANT2;23 X 23 MM 70 MM;0001;964730001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;96472;1;06/11/2025;V31285948;06/11/2025;TUBO ABDOMINAL ENDURANT2;23 X 23 MM 70 MM;0001;964720001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;85505;1;25/02/2025;V31090831;22/02/2025;TUBO ABDOMINAL ENDURANT2;23 X 23 MM 70 MM;0001;855050001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;93201;1;25/02/2025;V31090834;22/02/2025;TUBO ABDOMINAL ENDURANT2;23 X 23 MM 70 MM;0001;932010001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;69933;1;15/07/2024;V30886592;13/07/2024;TUBO ABDOMINAL ENDURANT2;25 X 25 MM 70 MM;0001;699330001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;77288;1;15/07/2024;V30887304;13/07/2024;TUBO ABDOMINAL ENDURANT2;25 X 25 MM 70 MM;0001;772880001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;93203;1;03/07/2025;V31195719;02/07/2025;TUBO ABDOMINAL ENDURANT2;25 X 25 MM 70 MM;0001;932030001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;93202;1;03/07/2025;V31195720;02/07/2025;TUBO ABDOMINAL ENDURANT2;25 X 25 MM 70 MM;0001;932020001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;76672;1;15/07/2024;V30887303;13/07/2024;TUBO ABDOMINAL ENDURANT2;25 X 25 MM 70 MM;0001;766720001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;69937;1;31/05/2024;V30845810;31/05/2024;TUBO ABDOMINAL ENDURANT2;28 X 28 MM 70 MM;0001;699370001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;85507;1;04/11/2024;V30999167;01/11/2024;TUBO ABDOMINAL ENDURANT2;28 X 28 MM 70 MM;0001;855070001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;69936;1;31/05/2024;V30845812;31/05/2024;TUBO ABDOMINAL ENDURANT2;28 X 28 MM 70 MM;0001;699360001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;81545;1;15/07/2024;V30887324;13/07/2024;TUBO ABDOMINAL ENDURANT2;28 X 28 MM 70 MM;0001;815450001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;94059;1;30/06/2025;V31194746;29/06/2025;TUBO ABDOMINAL ENDURANT2;28 X 28 MM 70 MM;0001;940590001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;94060;1;30/06/2025;V31194745;29/06/2025;TUBO ABDOMINAL ENDURANT2;28 X 28 MM 70 MM;0001;940600001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;92343;1;17/02/2025;V31084389;15/02/2025;TUBO ABDOMINAL ENDURANT2;32 X 32 MM 70 MM;0001;923430001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;85508;1;31/12/2024;V31070928;31/01/2025;TUBO ABDOMINAL ENDURANT2;32 X 32 MM 70 MM;0001;855080001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;77291;1;03/05/2024;V30818526;03/05/2024;TUBO ABDOMINAL ENDURANT2;36 X 36 MM 70 MM;0001;772910001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;77292;1;03/05/2024;V30818520;03/05/2024;TUBO ABDOMINAL ENDURANT2;36 X 36 MM 70 MM;0001;772920001;ENDOPROTESIS;TUBO ABDOMINAL
MATERIAL VENCIDO FEMANI;63728;1;29/02/2024;F032325;29/01/2023;VALVULA AORTICA PERCUTANEA COREVALVE EVOLUT R;34 MM;0001;637280001;VALVULAS;VALVULA
HOSPITAL NACIONAL PROFESOR DR. A.POSADAS;98528;65;30/09/2025;SF202502009;20/02/2027;CLOTHOID VASCULAR CLOSURE DEVICE;6 FM;0065;985280065;VALVULAS;CIERRE
HOSPITAL NACIONAL PROFESOR DR. A.POSADAS;90009;73;24/06/2024;7130326;01/06/2025;GU虯 PARA USO EN VASCULATURA PERIF蒖ICA NITREX;0.035 in x 260 cm;0073;900090073;PERIFERICO;GUIA
HOSPITAL NACIONAL PROFESOR DR. A.POSADAS;96504;20;05/03/2025;8301614;01/03/2027;GUIA WHOLEY FLOPPY;0.035 in X 300 CM;0020;965040020;PERIFERICO;GUIA
SANATORIO DE LA TRINIDAD SAN ISIDRO;95931;16;07/03/2025;0012407064;20/08/2026;BALON RELIANT;12 FR;0016;959310016;ENDOPROTESIS;BALON RELIANT
SANATORIO DE LA TRINIDAD SAN ISIDRO;95282;1;07/03/2025;V31455840;02/07/2026;ENDOPROTESIS ENDURANT2;28 X 20 MM 166 MM;0001;952820001;ENDOPROTESIS;ENDURANT
SANATORIO DE LA TRINIDAD SAN ISIDRO;96522;1;07/03/2025;V31398012;17/04/2026;RAMAS ILIACAS ENDURANT2;16 X 16 MM 93 MM;0001;965220001;ENDOPROTESIS;RAMAS
SANATORIO DE LA TRINIDAD SAN ISIDRO;0C946;5;07/11/2025;0012888681;25/06/2027;SISTEMA DE DELIVERY PARA EVOLUT PRO PLUS;D-EVPROP23-29;0005;0C9460005;VALVULAS;DELIVERY
SANATORIO DE LA TRINIDAD SAN ISIDRO;0C949;14;06/10/2025;0012877159;19/06/2027;SISTEMA DE DELIVERY PARA EVOLUT PRO PLUS;D-EVPROP23-29;0014;0C9490014;VALVULAS;DELIVERY
SANATORIO URQUIZA;0D672;3;13/11/2025;229912875;19/10/2026;CATETER GUIA LAUNCHER;6 FR .071创 JL 3.5;0003;0D6720003;CORONARIO;LAUNCHER
SANATORIO URQUIZA;85442;3;13/11/2025;B607040;24/06/2026;COIL HELICOIDAL CONCERTO;18.0 MM X 40 CM;0003;854420003;PERIFERICO;COIL
SANATORIO URQUIZA;99749;8;13/11/2025;D030227;28/02/2028;COIL HELICOIDAL CONCERTO;18.0 MM X 40 CM;0008;997490008;PERIFERICO;COIL
SANATORIO URQUIZA;99749;1;13/11/2025;D030227;28/02/2028;COIL HELICOIDAL CONCERTO;18.0 MM X 40 CM;0001;997490001;PERIFERICO;COIL
SANATORIO URQUIZA;98448;24;13/11/2025;D010895;02/12/2027;COIL HELICOIDAL CONCERTO;18.0 MM X 40 CM;0024;984480024;PERIFERICO;COIL
SANATORIO URQUIZA;98447;13;13/11/2025;D011082;02/12/2027;COIL HELICOIDAL CONCERTO;18.0 MM X 40 CM;0013;984470013;PERIFERICO;COIL
SANATORIO URQUIZA;0C711;29;13/11/2025;D038804;20/04/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0029;0C7110029;PERIFERICO;COIL
SANATORIO URQUIZA;0C711;28;13/11/2025;D038804;20/04/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0028;0C7110028;PERIFERICO;COIL
SANATORIO URQUIZA;0C711;27;13/11/2025;D038804;20/04/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0027;0C7110027;PERIFERICO;COIL
SANATORIO URQUIZA;0C711;26;13/11/2025;D038804;20/04/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0026;0C7110026;PERIFERICO;COIL
SANATORIO URQUIZA;0C711;25;13/11/2025;D038804;20/04/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0025;0C7110025;PERIFERICO;COIL
SANATORIO URQUIZA;0C711;3;13/11/2025;D038804;20/04/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0003;0C7110003;PERIFERICO;COIL
SANATORIO URQUIZA;99752;54;13/11/2025;D025067;13/02/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0054;997520054;PERIFERICO;COIL
SANATORIO URQUIZA;99752;28;13/11/2025;D025067;13/02/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0028;997520028;PERIFERICO;COIL
SANATORIO URQUIZA;99752;8;13/11/2025;D025067;13/02/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0008;997520008;PERIFERICO;COIL
SANATORIO URQUIZA;99752;55;13/11/2025;D025067;13/02/2028;COIL HELICOIDAL CONCERTO;20.0 MM 50 CM;0055;997520055;PERIFERICO;COIL
SANATORIO URQUIZA;0D041;1;17/11/2025;V66696227;08/05/2027;ENDOPROTESIS ENDURANT2;25 X 16 MM 166 MM;0001;0D0410001;ENDOPROTESIS;ENDURANT
SANATORIO URQUIZA;93255;1;17/11/2025;V31471286;22/07/2026;EXTENSION AORTICA DE ENDURANT2;25 X 25 MM 49 MM;0001;932550001;ENDOPROTESIS;EXTENSION
SANATORIO URQUIZA;0E198;1;17/11/2025;V62535788;21/03/2027;EXTENSION ILIACA ENDURANT2;20 X 20 MM 82 MM;0001;0E1980001;ENDOPROTESIS;EXTENSION
SANATORIO URQUIZA;0A491;1;13/11/2025;242740237;31/08/2026;MICRO VASCULAR PLUG MVP;7Q;0001;0A4910001;PERIFERICO;MVP
SANATORIO URQUIZA;0E499;7;13/11/2025;251500021;30/04/2027;MICRO VASCULAR PLUG MVP;9Q;0007;0E4990007;PERIFERICO;MVP
SANATORIO URQUIZA;0D088;1;17/11/2025;V31565459;20/11/2026;RAMAS ILIACAS ENDURANT2;16 X 20 MM 82MM;0001;0D0880001;ENDOPROTESIS;RAMAS
SANATORIO URQUIZA;0F337;1;17/11/2025;V31616434;23/01/2027;RAMAS ILIACAS ENDURANT2;16 X 20 MM 93 MM;0001;0F3370001;ENDOPROTESIS;RAMAS
SANATORIO URQUIZA;0A089;4;31/10/2025;0012490173;14/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 15 MM;0004;0A0890004;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0A092;22;31/10/2025;0012498448;17/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 15 MM;0022;0A0920022;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0A094;49;31/10/2025;0012550448;20/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 18 MM;0049;0A0940049;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0A094;48;31/10/2025;0012550448;20/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 18 MM;0048;0A0940048;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E609;6;31/10/2025;0012554378;22/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0006;0E6090006;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E609;5;31/10/2025;0012554378;22/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.25 X 30 MM;0005;0E6090005;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E615;31;07/11/2025;0012891452;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0031;0E6150031;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0B050;2;31/10/2025;0012621148;11/01/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 15 MM;0002;0B0500002;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0D737;82;31/10/2025;0012929084;17/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 22 MM;0082;0D7370082;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E561;29;07/11/2025;0012929542;18/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 26 MM;0029;0E5610029;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E562;1;18/11/2025;0012929542;18/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 26 MM;0001;0E5620001;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0D738;50;31/10/2025;0012929542;18/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.5 X 26 MM;0050;0D7380050;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0A076;5;31/10/2025;0012492075;15/10/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 18 MM;0005;0A0760005;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0C479;19;31/10/2025;0012544111;15/11/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 18 MM;0019;0C4790019;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E602;5;31/10/2025;0012917545;10/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 22 MM;0005;0E6020005;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E602;4;31/10/2025;0012917545;10/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;2.75 X 22 MM;0004;0E6020004;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E563;4;07/11/2025;0012968189;12/08/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 12 MM;0004;0E5630004;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0C528;33;07/11/2025;0012657687;05/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 15 MM;0033;0C5280033;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E607;10;31/10/2025;0012680243;20/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 15 MM;0010;0E6070010;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0B173;37;18/11/2025;0012667870;12/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 18 MM;0037;0B1730037;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0B171;24;31/10/2025;0012684998;23/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 18 MM;0024;0B1710024;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E989;24;07/11/2025;0012986070;24/08/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 22 MM;0024;0E9890024;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E931;6;31/10/2025;0012934055;21/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 22 MM;0006;0E9310006;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;95458;2;31/10/2025;0012346085;05/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 26 MM;0002;954580002;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0D494;27;31/10/2025;0012872135;15/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 26 MM;0027;0D4940027;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0C556;6;07/11/2025;0012851893;03/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.0 X 30 MM;0006;0C5560006;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E942;4;18/11/2025;0012924069;15/07/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 18 MM;0004;0E9420004;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E629;73;31/10/2025;0012896128;27/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 18 MM;0073;0E6290073;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E628;38;31/10/2025;0012864943;10/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 22 MM;0038;0E6280038;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E628;31;31/10/2025;0012864943;10/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 22 MM;0031;0E6280031;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0D333;11;31/10/2025;0012893414;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 26 MM;0011;0D3330011;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0D375;14;31/10/2025;0012893414;25/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;3.5 X 26 MM;0014;0D3750014;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0C540;10;31/10/2025;0012678806;19/02/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 15 MM;0010;0C5400010;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;98401;5;31/10/2025;0012355319;11/07/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 15 MM;0005;984010005;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;0E991;1;07/11/2025;0012896289;28/06/2028;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 26 MM;0001;0E9910001;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;96709;7;07/11/2025;0012392241;10/08/2027;STENT CORONARIO ONYX TRUCOR CON NUCLEO DE PLATINO IRIDIO;4.0 X 26 MM;0007;967090007;CORONARIO;STENT CORONARIO
SANATORIO URQUIZA;95583;1;21/01/2025;B782585;03/09/2027;STENT VENOSO ABRE;16 X 100 MM 90 CM;0001;955830001;PERIFERICO;ABRE
SANATORIO URQUIZA;95568;1;21/01/2025;B730959;10/05/2027;STENT VENOSO ABRE;18 X 120 MM 90 CM;0001;955680001;PERIFERICO;ABRE
HOSPITAL FERNANDEZ;97606;13;15/07/2025;229664748;19/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 15 MM;0013;976060013;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;97606;14;15/07/2025;229664748;19/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 15 MM;0014;976060014;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;97606;15;15/07/2025;229664748;19/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 15 MM;0015;976060015;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;97606;12;15/07/2025;229664748;19/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 15 MM;0012;976060012;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;97606;17;15/07/2025;229664748;19/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 15 MM;0017;976060017;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;95859;2;30/04/2025;229590154;13/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0002;958590002;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A484;3;15/07/2025;229772750;03/10/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0003;0A4840003;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A484;1;15/07/2025;229772750;03/10/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0001;0A4840001;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A484;2;15/07/2025;229772750;03/10/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0002;0A4840002;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A484;4;15/07/2025;229772750;03/10/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0004;0A4840004;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A484;10;15/07/2025;229772750;03/10/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0010;0A4840010;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;96614;3;30/04/2025;229590154;13/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0003;966140003;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;96614;2;30/04/2025;229590154;13/09/2026;BALON CORONARIO EUPHORA SC;1.5 X 20 MM;0002;966140002;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;95302;13;10/07/2025;229762888;30/09/2026;BALON CORONARIO EUPHORA SC;2.0 X 15 MM;0013;953020013;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A661;1;15/07/2025;229416694;12/08/2026;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 12 MM;0001;0A6610001;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A662;2;15/07/2025;231274085;09/05/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 12 MM;0002;0A6620002;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A662;3;15/07/2025;231274085;09/05/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 12 MM;0003;0A6620003;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A661;3;15/07/2025;229416694;12/08/2026;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 12 MM;0003;0A6610003;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A661;2;15/07/2025;229416694;12/08/2026;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 12 MM;0002;0A6610002;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;2;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0002;0A6330002;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;3;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0003;0A6330003;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;4;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0004;0A6330004;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;5;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0005;0A6330005;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;6;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0006;0A6330006;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;10;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0010;0A6330010;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;9;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0009;0A6330009;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;8;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0008;0A6330008;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;7;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0007;0A6330007;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0A633;1;15/07/2025;231110711;14/04/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0001;0A6330001;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0F262;18;17/11/2025;231924868;30/07/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0018;0F2620018;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0F260;72;17/11/2025;231924868;30/07/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0072;0F2600072;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0F262;3;17/11/2025;231924868;30/07/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0003;0F2620003;CORONARIO;BALON CORONARIO EUPHORA
HOSPITAL FERNANDEZ;0F262;5;17/11/2025;231924868;30/07/2027;BALON CORONARIO NC EUPHORA NO COMPLACIENTE;2.0 X 15 MM;0005;0F2620005;CORONARIO;BALON CORONARIO EUPHORA
